SpeciesId,StatArea/CU,CU_Name,Year,T_Idx_E,ExpFactor1,AdjSum,ExpFactor2,ObsE,ExpFactor3,TE,CDN Harvest,CDN ER,TRTC,Total Harvest,Total ER,Total Run,Q1,Q2,Q3
SX,SX_L-20-01,Alastair,1978,9000,1,9000,1.12,10086,2,20172,8215,0.28,28387,9520,0.32,29692,2,5,4.46
SX,SX_L-20-01,Alastair,1979,9000,1,9000,1.12,10086,2,20172,7724,0.27,27896,8616,0.3,28787,2,5,4.46
SX,SX_L-20-01,Alastair,1980,15000,1,15000,1.12,16810,2,33619,11129,0.23,44749,15539,0.32,49159,2,5,4.46
SX,SX_L-20-01,Alastair,1981,900,1,900,1.12,1009,2,2017,806,0.28,2823,889,0.31,2906,2,5,4.46
SX,SX_L-20-01,Alastair,1982,4750,1,4750,1.12,5323,2,10646,5476,0.33,16122,6114,0.36,16760,2,5,4.46
SX,SX_L-20-01,Alastair,1983,6500,1,6500,1.12,7284,2,14568,2397,0.13,16965,3374,0.19,17943,2,5,4.46
SX,SX_L-20-01,Alastair,1984,4000,1,4000,1.12,4483,2,8965,2897,0.24,11862,3318,0.27,12284,2,5,4.46
SX,SX_L-20-01,Alastair,1985,4000,1,4000,1.12,4483,2,8965,3735,0.29,12700,4106,0.31,13071,2,5,4.46
SX,SX_L-20-01,Alastair,1986,10500,1,10500,1.12,11767,2,23534,7199,0.22,30732,9050,0.28,32583,2,5,4.46
SX,SX_L-20-01,Alastair,1987,5000,1,5000,1.12,5603,2,11206,2080,0.15,13286,2315,0.17,13522,2,5,4.46
SX,SX_L-20-01,Alastair,1988,6500,1,6500,1.12,7284,2,14568,9078,0.36,23646,10328,0.41,24896,2,5,4.46
SX,SX_L-20-01,Alastair,1989,5500,1.36,7466,1.12,8367,2,16734,5823,0.24,22556,7075,0.3,23809,2,3.68,4.46
SX,SX_L-20-01,Alastair,1990,5000,1,5000,1.12,5603,2,11206,4988,0.29,16194,6181,0.36,17387,2,5,4.46
SX,SX_L-20-01,Alastair,1991,11000,1,11000,1.12,12327,2,24654,11619,0.31,36274,13225,0.35,37880,2,5,4.46
SX,SX_L-20-01,Alastair,1992,8000,1,8000,1.12,8965,2,17930,13618,0.41,31548,15191,0.46,33121,2,5,4.46
SX,SX_L-20-01,Alastair,1993,7500,1,7500,1.12,8405,2,16810,10749,0.38,27558,11598,0.41,28408,2,5,4.46
SX,SX_L-20-01,Alastair,1994,6500,1,6500,1.12,7284,2,14568,6139,0.28,20708,7140,0.33,21709,2,5,4.46
SX,SX_L-20-01,Alastair,1995,8500,1,8500,1.12,9525,2,19051,11808,0.37,30859,12574,0.4,31625,2,5,4.46
SX,SX_L-20-01,Alastair,1996,12500,1,12500,1.12,14008,2,28016,21869,0.42,49885,23523,0.46,51539,2,5,4.46
SX,SX_L-20-01,Alastair,1997,12000,1,12000,1.12,13448,2,26895,25261,0.45,52156,28815,0.52,55711,2,5,4.46
SX,SX_L-20-01,Alastair,1998,5500,1,5500,1.12,6164,2,12327,2549,0.16,14876,3156,0.2,15483,2,5,4.46
SX,SX_L-20-01,Alastair,1999,1000,1,1000,1.12,1121,2,2241,334,0.13,2575,424,0.16,2665,2,5,4.46
SX,SX_L-20-01,Alastair,2000,3100,1,3100,1.12,3474,2,6948,4040,0.36,10988,4181,0.38,11129,2,5,4.46
SX,SX_L-20-01,Alastair,2001,5400,1,5400,1.12,6051,2,12103,3208,0.2,15311,3622,0.23,15725,2,5,4.46
SX,SX_L-20-01,Alastair,2002,2000,1,2000,1.12,2241,2,4483,1942,0.29,6424,2106,0.32,6588,2,5,4.46
SX,SX_L-20-01,Alastair,2003,13500,1,13500,1.12,15129,2,30257,6062,0.16,36319,7043,0.19,37300,2,5,4.46
SX,SX_L-20-01,Alastair,2004,,,,,,,,,0.14,,,0.17,,,,
SX,SX_L-20-01,Alastair,2005,4700,1.4,6574,1.12,7367,2,14733,959,0.06,15692,1863,0.11,16596,2,3.57,4.46
SX,SX_L-20-01,Alastair,2006,2400,1,2400,1.12,2690,2,5379,1625,0.23,7004,1743,0.24,7122,2,5,4.46
SX,SX_L-20-01,Alastair,2007,11000,1,11000,1.12,12327,2,24654,3914,0.13,28568,5342,0.18,29996,2,5,4.46
SX,SX_L-20-01,Alastair,2008,400,1.4,559,1.12,627,2,1254,256,0.17,1510,268,0.18,1522,2,3.57,4.46
SX,SX_L-20-01,Alastair,2009,10750,1,10750,1.12,12047,2,24094,1376,0.05,25470,1761,0.07,25855,2,5,4.46
SX,SX_L-20-01,Alastair,2010,16850,1,16850,1.12,18883,2,37766,3022,0.07,40788,3698,0.09,41464,2,5,4.46
SX,SX_L-20-01,Alastair,2011,10400,1,10400,1.12,11655,2,23309,3177,0.12,26486,3920,0.14,27229,2,5,4.46
SX,SX_L-20-01,Alastair,2012,16400,1,16400,1.12,18379,2,36757,6136,0.14,42893,6886,0.16,43643,2,5,4.46
SX,SX_L-20-01,Alastair,2013,8900,1,8900,1.12,9974,2,19947,514,0.02,20461,766,0.04,20714,2,5,4.46
SX,SX_L-20-01,Alastair,2014,2840,1,2840,1.12,3183,2,6365,860,0.11,7225,1117,0.15,7482,2,5,4.46
SX,SX_L-20-05,Johnston,1954,500,1,500,1,500,2,1000,,,,,,,1,5,5
SX,SX_L-20-05,Johnston,1955,25,1,25,1,25,2,50,,,,,,,1,5,5
SX,SX_L-20-05,Johnston,1956,5,1,5,1,5,2,10,,,,,,,1,5,5
SX,SX_L-20-05,Johnston,1957,,,,,,,,,,,,,,,,
SX,SX_L-20-05,Johnston,1958,50,1,50,1,50,2,100,,,,,,,1,5,5
SX,SX_L-20-05,Johnston,1959,,,,,,,,,,,,,,,,
SX,SX_L-20-05,Johnston,1960,,,,,,,,,0.12,,,0.15,,,,
SX,SX_L-20-05,Johnston,1961,,,,,,,,,0.14,,,0.14,,,,
SX,SX_L-20-05,Johnston,1962,,,,,,,,,0.14,,,0.16,,,,
SX,SX_L-20-05,Johnston,1963,,,,,,,,,0.07,,,0.1,,,,
SX,SX_L-20-05,Johnston,1964,,,,,,,,,0.13,,,0.15,,,,
SX,SX_L-20-05,Johnston,1965,2,1,2,1,2,2,4,0,0.09,4,1,0.13,5,1,5,5
SX,SX_L-20-05,Johnston,1966,25,1,25,1,25,2,50,10,0.17,60,11,0.18,61,1,5,5
SX,SX_L-20-05,Johnston,1967,750,1,750,1,750,2,1500,310,0.17,1810,364,0.2,1864,1,5,5
SX,SX_L-20-05,Johnston,1968,750,1,750,1,750,2,1500,293,0.16,1793,313,0.17,1813,1,5,5
SX,SX_L-20-05,Johnston,1969,400,1,400,1,400,2,800,120,0.13,920,132,0.14,932,1,5,5
SX,SX_L-20-05,Johnston,1970,3500,1,3500,1,3500,2,7000,1119,0.14,8119,1169,0.14,8169,1,5,5
SX,SX_L-20-05,Johnston,1971,5000,1,5000,1,5000,2,10000,1773,0.15,11773,1836,0.16,11836,1,5,5
SX,SX_L-20-05,Johnston,1972,7500,1,7500,1,7500,2,15000,2559,0.14,17559,2835,0.16,17835,1,5,5
SX,SX_L-20-05,Johnston,1973,3000,1,3000,1,3000,2,6000,1211,0.17,7211,1292,0.18,7292,1,5,5
SX,SX_L-20-05,Johnston,1974,750,1,750,1,750,2,1500,335,0.18,1835,356,0.19,1856,1,5,5
SX,SX_L-20-05,Johnston,1975,1000,1,1000,1,1000,2,2000,261,0.11,2261,271,0.12,2271,1,5,5
SX,SX_L-20-05,Johnston,1976,3000,1,3000,1,3000,2,6000,1063,0.15,7063,1161,0.16,7161,1,5,5
SX,SX_L-20-05,Johnston,1977,500,1,500,1,500,2,1000,174,0.15,1174,196,0.16,1196,1,5,5
SX,SX_L-20-05,Johnston,1978,500,1,500,1,500,2,1000,177,0.15,1177,205,0.17,1205,1,5,5
SX,SX_L-20-05,Johnston,1979,,,,,,,,,0.14,,,0.16,,,,
SX,SX_L-20-05,Johnston,1980,,,,,,,,,0.12,,,0.17,,,,
SX,SX_L-20-05,Johnston,1981,500,1,500,1.01,504,2,1007,177,0.15,1184,195,0.16,1203,1,5,4.96
SX,SX_L-20-05,Johnston,1982,500,1,500,1.01,504,2,1007,144,0.12,1152,162,0.14,1170,1,5,4.96
SX,SX_L-20-05,Johnston,1983,,,,,,,,,0.03,,,0.05,,,,
SX,SX_L-20-05,Johnston,1984,,,,,,,,,0.1,,,0.12,,,,
SX,SX_L-20-05,Johnston,1985,900,1,900,1.01,907,2,1813,425,0.19,2239,457,0.2,2270,1,5,4.96
SX,SX_L-20-05,Johnston,1986,350,1,350,1.01,353,2,705,98,0.12,803,129,0.15,834,1,5,4.96
SX,SX_L-20-05,Johnston,1987,600,1,600,1.01,604,2,1209,80,0.06,1289,94,0.07,1303,1,5,4.96
SX,SX_L-20-05,Johnston,1988,700,1,700,1.01,705,2,1410,548,0.27,1958,596,0.3,2006,1,5,4.96
SX,SX_L-20-05,Johnston,1989,300,1,300,1.01,302,2,604,119,0.16,723,138,0.19,742,1,5,4.96
SX,SX_L-20-05,Johnston,1990,,,,,,,,,0.2,,,0.23,,,,
SX,SX_L-20-05,Johnston,1991,600,1,600,1.02,613,2,1226,295,0.19,1521,311,0.2,1537,1,5,4.89
SX,SX_L-20-05,Johnston,1992,,,,,,,,,0.34,,,0.35,,,,
SX,SX_L-20-05,Johnston,1993,,,,,,,,,0.29,,,0.3,,,,
SX,SX_L-20-05,Johnston,1994,,,,,,,,,0.2,,,0.21,,,,
SX,SX_L-20-05,Johnston,1995,6000,1,6000,1.02,6129,2,12258,4212,0.25,16470,4331,0.26,16589,1,5,4.89
SX,SX_L-20-05,Johnston,1996,,,,,,,,,0.28,,,0.31,,,,
SX,SX_L-20-05,Johnston,1997,4000,1,4000,1.02,4086,2,8172,5527,0.39,13699,5846,0.42,14018,1,5,4.89
SX,SX_L-20-05,Johnston,1998,,,,,,,,,0.1,,,0.12,,,,
SX,SX_L-20-05,Johnston,1999,8000,1,8000,1.02,8172,2,16344,2250,0.12,18594,2936,0.15,19280,1,5,4.89
SX,SX_L-20-05,Johnston,2000,1500,1,1500,1,1500,2,3000,1018,0.25,4018,1032,0.26,4032,1,5,5
SX,SX_L-20-05,Johnston,2001,4500,1,4500,1,4500,2,9000,1057,0.1,10057,1126,0.11,10126,1,5,5
SX,SX_L-20-05,Johnston,2002,2000,1,2000,1,2000,2,4000,827,0.17,4827,933,0.19,4933,1,5,5
SX,SX_L-20-05,Johnston,2003,5050,1,5050,1,5050,2,10100,1005,0.09,11105,1258,0.11,11358,1,5,5
SX,SX_L-20-05,Johnston,2004,,,,,,,,,0.09,,,0.1,,,,
SX,SX_L-20-05,Johnston,2005,,,,,,,,,0.03,,,0.06,,,,
SX,SX_L-20-05,Johnston,2006,,,,,,,,,0.16,,,0.17,,,,
SX,SX_L-20-05,Johnston,2007,,,,,,,,,0.05,,,0.08,,,,
SX,SX_L-20-05,Johnston,2008,,,,,,,,,0.04,,,0.04,,,,
SX,SX_L-20-05,Johnston,2009,,,,,,,,,0.03,,,0.03,,,,
SX,SX_L-20-05,Johnston,2010,,,,,,,,,0.03,,,0.04,,,,
SX,SX_L-20-05,Johnston,2011,,,,,,,,,0.04,,,0.06,,,,
SX,SX_L-20-05,Johnston,2012,,,,,,,,,0.05,,,0.07,,,,
SX,SX_L-20-05,Johnston,2013,,,,,,,,,0.01,,,0.01,,,,
SX,SX_L-20-05,Johnston,2014,,,,,,,,,0.05,,,0.06,,,,
SX,SX_L-20-06,Kitsumkalum,1954,3700,1,3700,2.13,7879,2,15759,,,,,,,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,1955,1700,1,1700,2.13,3620,2,7240,,,,,,,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,1956,3575,1,3575,2.13,7613,2,15226,,,,,,,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,1957,775,1,775,2.13,1650,2,3301,,,,,,,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,1958,1700,1,1700,2.13,3620,2,7240,,,,,,,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,1959,1700,1,1700,2.13,3620,2,7240,,,,,,,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,1960,225,1,225,2.13,479,2,958,579,0.34,1537,753,0.44,1711,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,1961,600,1,600,2.13,1278,2,2555,1754,0.4,4309,1819,0.42,4374,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,1962,600,1,600,2.13,1278,2,2555,1861,0.4,4416,2128,0.45,4684,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,1963,400,1.35,542,2.13,1154,2,2308,666,0.21,2975,893,0.28,3201,2.5,3.69,2.35
SX,SX_L-20-06,Kitsumkalum,1964,300,1.35,406,2.13,866,2,1731,1168,0.38,2899,1357,0.44,3089,2.5,3.69,2.35
SX,SX_L-20-06,Kitsumkalum,1965,800,1,800,2.13,1704,2,3407,1495,0.28,4903,2030,0.37,5438,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,1966,425,1,425,2.13,905,2,1810,1836,0.49,3646,1944,0.52,3754,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,1967,775,1,775,2.13,1650,2,3301,3701,0.48,7002,4349,0.57,7650,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,1968,475,1,475,2.13,1012,2,2023,1914,0.47,3937,2049,0.5,4072,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,1969,600,1,600,2.13,1278,2,2555,1629,0.37,4184,1801,0.41,4356,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,1970,475,1,475,2.13,1012,2,2023,1382,0.4,3405,1444,0.42,3467,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,1971,600,1,600,2.13,1278,2,2555,2033,0.44,4588,2104,0.45,4660,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,1972,1700,1,1700,2.13,3620,2,7240,5631,0.42,12872,6239,0.46,13480,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,1973,1700,1,1700,2.13,3620,2,7240,7230,0.48,14470,7715,0.52,14956,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,1974,1700,1,1700,2.13,3620,2,7240,8621,0.53,15861,9173,0.56,16414,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,1975,950,1,950,2.13,2023,2,4046,2076,0.33,6122,2158,0.35,6204,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,1976,475,1,475,2.13,1012,2,2023,1656,0.43,3679,1808,0.47,3831,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,1977,1700,1,1700,2.13,3620,2,7240,5859,0.42,13099,6603,0.48,13844,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,1978,475,1,475,2.13,1012,2,2023,1719,0.43,3742,1992,0.5,4015,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,1979,210,1,210,2.13,447,2,894,692,0.42,1586,771,0.46,1666,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,1980,225,1,225,2.13,479,2,958,657,0.35,1615,917,0.49,1876,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,1981,175,1,175,2.13,373,2,745,607,0.43,1352,669,0.47,1415,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,1982,275,1,275,2.13,586,2,1171,1321,0.5,2492,1490,0.56,2662,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,1983,220,1,220,2.13,469,2,937,365,0.24,1302,558,0.37,1495,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,1984,250,1.14,285,2.13,606,2,1213,700,0.34,1913,845,0.41,2058,2.5,4.39,2.35
SX,SX_L-20-06,Kitsumkalum,1985,500,1.14,570,2.13,1213,2,2426,1972,0.42,4398,2297,0.49,4723,2.5,4.39,2.35
SX,SX_L-20-06,Kitsumkalum,1986,500,1.14,570,2.13,1213,2,2426,1362,0.32,3788,1852,0.43,4278,2.5,4.39,2.35
SX,SX_L-20-06,Kitsumkalum,1987,1000,1.14,1139,2.13,2426,2,4852,1849,0.27,6701,2075,0.3,6927,2.5,4.39,2.35
SX,SX_L-20-06,Kitsumkalum,1988,600,1.14,684,2.13,1456,2,2911,2933,0.45,5844,3572,0.55,6483,2.5,4.39,2.35
SX,SX_L-20-06,Kitsumkalum,1989,900,1.14,1025,2.13,2183,2,4367,2586,0.33,6953,3463,0.44,7829,2.5,4.39,2.35
SX,SX_L-20-06,Kitsumkalum,1990,1500,1.02,1526,2.13,3250,2,6501,4968,0.37,11469,6786,0.51,13287,2.5,4.91,2.35
SX,SX_L-20-06,Kitsumkalum,1991,1500,1.02,1526,2.13,3250,2,6501,5725,0.41,12226,7419,0.53,13920,2.5,4.91,2.35
SX,SX_L-20-06,Kitsumkalum,1992,4000,1.02,4070,2.13,8668,2,17335,18876,0.46,36211,24049,0.58,41384,2.5,4.91,2.35
SX,SX_L-20-06,Kitsumkalum,1993,3500,1.02,3561,2.13,7584,2,15169,14818,0.45,29987,17608,0.54,32776,2.5,4.91,2.35
SX,SX_L-20-06,Kitsumkalum,1994,5500,1.02,5597,2.13,11918,2,23836,14792,0.33,38628,21306,0.47,45142,2.5,4.91,2.35
SX,SX_L-20-06,Kitsumkalum,1995,4875,1.02,4961,2.13,10564,2,21128,22913,0.48,44040,26659,0.56,47787,2.5,4.91,2.35
SX,SX_L-20-06,Kitsumkalum,1996,1900,1.02,1933,2.13,4117,2,8234,11669,0.55,19903,12998,0.61,21233,2.5,4.91,2.35
SX,SX_L-20-06,Kitsumkalum,1997,3650,1.02,3714,2.13,7909,2,15819,20281,0.49,36100,25819,0.62,41638,2.5,4.91,2.35
SX,SX_L-20-06,Kitsumkalum,1998,3900,1.02,3968,2.13,8451,2,16902,4213,0.17,21115,7288,0.3,24190,2.5,4.91,2.35
SX,SX_L-20-06,Kitsumkalum,1999,,,,,,,,,0.06,,,0.12,,,,
SX,SX_L-20-06,Kitsumkalum,2000,5040,1,5040,2.13,10733,2,21466,18393,0.45,39859,19864,0.48,41330,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,2001,3009,1,3009,2.13,6408,2,12816,7141,0.33,19956,8822,0.41,21638,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,2002,4018,1,4018,2.13,8557,2,17113,11531,0.39,28644,12444,0.42,29557,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,2003,10300,1,10300,2.13,21934,2,43869,14166,0.23,58035,17318,0.28,61186,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,2004,5069,1,5069,2.13,10795,2,21589,6108,0.2,27698,8533,0.28,30123,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,2005,3244,1,3244,2.13,6908,2,13817,1106,0.07,14922,3066,0.18,16882,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,2006,3455,1,3455,2.13,7358,2,14715,7275,0.32,21990,8294,0.36,23010,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,2007,4520,1,4520,2.13,9626,2,19251,6047,0.21,25298,10111,0.34,29362,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,2008,5570,1,5570,2.13,11862,2,23723,9817,0.29,33540,10431,0.31,34155,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,2009,7084,1,7084,2.13,15086,2,30171,2285,0.07,32457,3911,0.11,34082,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,2010,11067,1,11067,2.13,23568,2,47135,5530,0.1,52665,7547,0.14,54683,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,2011,6770,1,6770,2.13,14417,2,28834,7368,0.19,36202,9613,0.25,38447,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,2012,10974,1,10974,2.13,23370,2,46739,12521,0.21,59261,14147,0.23,60886,2.5,5,2.35
SX,SX_L-20-06,Kitsumkalum,2013,,,,,,,,,0.03,,,0.06,,,,
SX,SX_L-20-06,Kitsumkalum,2014,7000,1.02,7148,2.13,15222,2,30444,6541,0.16,36985,10885,0.26,41329,2.5,4.9,2.35
SX,SX_L-20-07,Lakelse,1954,8250,1.15,9513,1.09,10353,2,20706,,,,,,,2,4.34,4.59
SX,SX_L-20-07,Lakelse,1955,3700,1.15,4266,1.09,4643,2,9286,,,,,,,2,4.34,4.59
SX,SX_L-20-07,Lakelse,1956,3575,1.15,4122,1.09,4486,2,8973,,,,,,,2,4.34,4.59
SX,SX_L-20-07,Lakelse,1957,7700,1.15,8878,1.09,9663,2,19326,,,,,,,2,4.34,4.59
SX,SX_L-20-07,Lakelse,1958,8250,1.15,9513,1.09,10353,2,20706,,,,,,,2,4.34,4.59
SX,SX_L-20-07,Lakelse,1959,8250,1.15,9513,1.09,10353,2,20706,,,,,,,2,4.34,4.59
SX,SX_L-20-07,Lakelse,1960,4500,1.15,5189,1.09,5647,2,11294,1734,0.13,13029,2257,0.17,13551,2,4.34,4.59
SX,SX_L-20-07,Lakelse,1961,5900,1.15,6803,1.09,7404,2,14808,2666,0.15,17474,2765,0.16,17573,2,4.34,4.59
SX,SX_L-20-07,Lakelse,1962,7925,1,7925,1.09,8625,2,17250,3132,0.15,20382,3582,0.17,20832,2,5,4.59
SX,SX_L-20-07,Lakelse,1963,7900,1.15,9109,1.09,9914,2,19828,1746,0.08,21573,2339,0.11,22167,2,4.34,4.59
SX,SX_L-20-07,Lakelse,1964,20787,1.15,23968,1.09,26086,2,52172,8954,0.14,61125,10407,0.17,62578,2,4.34,4.59
SX,SX_L-20-07,Lakelse,1965,40128,1,40128,1.09,43673,2,87346,10585,0.1,97931,14371,0.14,101717,2,5,4.59
SX,SX_L-20-07,Lakelse,1966,18231,1,18231,1.09,19842,2,39683,9131,0.19,48814,9671,0.2,49354,2,5,4.59
SX,SX_L-20-07,Lakelse,1967,13461,1,13461,1.09,14650,2,29300,6834,0.18,36135,8031,0.22,37332,2,5,4.59
SX,SX_L-20-07,Lakelse,1968,11400,1,11400,1.09,12407,2,24814,5452,0.18,30266,5835,0.19,30649,2,5,4.59
SX,SX_L-20-07,Lakelse,1969,6500,1,6500,1.09,7074,2,14148,2373,0.14,16521,2624,0.16,16772,2,5,4.59
SX,SX_L-20-07,Lakelse,1970,5200,1,5200,1.09,5659,2,11319,2027,0.15,13346,2118,0.16,13436,2,5,4.59
SX,SX_L-20-07,Lakelse,1971,3000,1,3000,1.09,3265,2,6530,1300,0.17,7830,1346,0.17,7876,2,5,4.59
SX,SX_L-20-07,Lakelse,1972,2650,1,2650,1.09,2884,2,5768,1105,0.16,6874,1225,0.18,6993,2,5,4.59
SX,SX_L-20-07,Lakelse,1973,1800,1,1800,1.09,1959,2,3918,891,0.18,4809,950,0.2,4868,2,5,4.59
SX,SX_L-20-07,Lakelse,1974,2400,1,2400,1.09,2612,2,5224,1317,0.2,6541,1401,0.21,6625,2,5,4.59
SX,SX_L-20-07,Lakelse,1975,2600,1,2600,1.09,2830,2,5659,825,0.13,6485,858,0.13,6517,2,5,4.59
SX,SX_L-20-07,Lakelse,1976,3000,1,3000,1.09,3265,2,6530,1300,0.16,7830,1420,0.18,7950,2,5,4.59
SX,SX_L-20-07,Lakelse,1977,2325,1,2325,1.09,2530,2,5061,989,0.16,6050,1115,0.18,6175,2,5,4.59
SX,SX_L-20-07,Lakelse,1978,5400,1,5400,1.09,5877,2,11754,2344,0.16,14098,2717,0.19,14471,2,5,4.59
SX,SX_L-20-07,Lakelse,1979,5700,1,5700,1.09,6204,2,12407,2363,0.16,14770,2636,0.18,15043,2,5,4.59
SX,SX_L-20-07,Lakelse,1980,13460,1,13460,1.09,14649,2,29298,4765,0.13,34064,6654,0.19,35952,2,5,4.59
SX,SX_L-20-07,Lakelse,1981,7300,1,7300,1.09,7945,2,15890,3142,0.16,19031,3466,0.18,19355,2,5,4.59
SX,SX_L-20-07,Lakelse,1982,13767,1,13767,1.09,14983,2,29966,5203,0.15,35170,5757,0.16,35724,2,5,4.59
SX,SX_L-20-07,Lakelse,1983,8800,1,8800,1.09,9577,2,19155,1112,0.05,20267,1513,0.07,20668,2,5,4.59
SX,SX_L-20-07,Lakelse,1984,4350,1,4350,1.09,4734,2,9469,1148,0.11,10617,1380,0.13,10849,2,5,4.59
SX,SX_L-20-07,Lakelse,1985,16600,1,16600,1.09,18066,2,36133,8934,0.2,45067,9565,0.21,45697,2,5,4.59
SX,SX_L-20-07,Lakelse,1986,4100,1,4100,1.09,4462,2,8924,1478,0.14,10402,1878,0.17,10803,2,5,4.59
SX,SX_L-20-07,Lakelse,1987,2425,1,2425,1.09,2639,2,5278,441,0.08,5720,504,0.09,5782,2,5,4.59
SX,SX_L-20-07,Lakelse,1988,4775,1,4775,1.09,5197,2,10394,4276,0.28,14669,4633,0.31,15027,2,5,4.59
SX,SX_L-20-07,Lakelse,1989,3510,1,3510,1.09,3820,2,7640,1729,0.18,9369,1973,0.21,9613,2,5,4.59
SX,SX_L-20-07,Lakelse,1990,1230,1,1230,1.09,1339,2,2677,746,0.21,3423,860,0.24,3538,2,5,4.59
SX,SX_L-20-07,Lakelse,1991,6150,1,6150,1.09,6693,2,13387,3356,0.2,16742,3533,0.21,16920,2,5,4.59
SX,SX_L-20-07,Lakelse,1992,4750,1,4750,1.09,5170,2,10339,5782,0.35,16121,5991,0.37,16330,2,5,4.59
SX,SX_L-20-07,Lakelse,1993,6250,1,6250,1.09,6802,2,13604,6258,0.31,19862,6437,0.32,20041,2,5,4.59
SX,SX_L-20-07,Lakelse,1994,1425,1,1425,1.09,1551,2,3102,926,0.23,4028,953,0.24,4055,2,5,4.59
SX,SX_L-20-07,Lakelse,1995,12550,1,12550,1.09,13659,2,27317,10205,0.27,37523,10478,0.28,37795,2,5,4.59
SX,SX_L-20-07,Lakelse,1996,10825,1,10825,1.09,11781,2,23563,9981,0.29,33543,10823,0.31,34386,2,5,4.59
SX,SX_L-20-07,Lakelse,1997,1575,1,1575,1.09,1714,2,3428,2481,0.41,5909,2618,0.43,6047,2,5,4.59
SX,SX_L-20-07,Lakelse,1998,1075,2.29,2458,1.09,2675,2,5350,959,0.15,6309,1042,0.16,6393,2,2.19,4.59
SX,SX_L-20-07,Lakelse,1999,,,,,,,,,0.14,,,0.17,,,,
SX,SX_L-20-07,Lakelse,2000,,,,,,,,,0.27,,,0.27,,,,
SX,SX_L-20-07,Lakelse,2001,500,8.23,4117,1.09,4481,2,8962,1149,0.11,10111,1219,0.12,10181,2,0.61,4.59
SX,SX_L-20-07,Lakelse,2002,,,,,,,,,0.2,,,0.23,,,,
SX,SX_L-20-07,Lakelse,2003,,,,,,,,,0.11,,,0.13,,,,
SX,SX_L-20-07,Lakelse,2004,2000,1.33,2670,1.09,2906,2,5812,859,0.13,6671,914,0.14,6725,2,3.75,4.59
SX,SX_L-20-07,Lakelse,2005,2865,1,2865,1.09,3118,2,6236,497,0.07,6733,764,0.11,7000,2,5,4.59
SX,SX_L-20-07,Lakelse,2006,1450,1.14,1650,1.09,1796,2,3592,824,0.19,4417,850,0.19,4442,2,4.39,4.59
SX,SX_L-20-07,Lakelse,2007,3010,1,3010,1.09,3276,2,6552,517,0.07,7069,688,0.1,7239,2,5,4.59
SX,SX_L-20-07,Lakelse,2008,2505,1,2505,1.09,2726,2,5453,362,0.06,5814,393,0.07,5846,2,5,4.59
SX,SX_L-20-07,Lakelse,2009,3442,1,3442,1.09,3746,2,7492,544,0.07,8036,583,0.07,8075,2,5,4.59
SX,SX_L-20-07,Lakelse,2010,5823,1.15,6689,1.09,7280,2,14560,1229,0.08,15789,1380,0.09,15940,2,4.35,4.59
SX,SX_L-20-07,Lakelse,2011,15899,1,15899,1.09,17304,2,34607,2892,0.08,37499,3428,0.09,38035,2,5,4.59
